primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license
yecspi2,['bobfly1'],['song'],yecspi2/XC264124.ogg,XC,4.5,train_audio_clear/yecspi2/XC264124.ogg,-19.2204,-42.4832,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Roney Souza,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC269907.ogg,XC,5.0,train_audio_clear/yecspi2/XC269907.ogg,-22.4508,-42.7735,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jerome Fischer,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC277561.ogg,XC,5.0,train_audio_clear/yecspi2/XC277561.ogg,-12.6167,-41.3167,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jeremy Minns,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC277563.ogg,XC,5.0,train_audio_clear/yecspi2/XC277563.ogg,-9.2431,-49.9641,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jeremy Minns,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC277564.ogg,XC,5.0,train_audio_clear/yecspi2/XC277564.ogg,-20.2209,-56.5751,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jeremy Minns,cc-by-nc-sa 4.0
yecspi2,"['yebela1', 'bkcdon', 'rugdov']",['song'],yecspi2/XC277566.ogg,XC,3.5,train_audio_clear/yecspi2/XC277566.ogg,-19.8334,-42.5167,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jeremy Minns,cc-by-nc-sa 4.0
yecspi2,"['greibi1', 'crcwoo1']",['song'],yecspi2/XC2789.ogg,XC,2.5,train_audio_clear/yecspi2/XC2789.ogg,-14.9001,-64.7167,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Sjoerd Mayer,cc-by-nc-sa 3.0
yecspi2,['bobfly1'],['song'],yecspi2/XC286690.ogg,XC,4.5,train_audio_clear/yecspi2/XC286690.ogg,-22.4508,-42.7735,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jerome Fischer,cc-by-nc-sa 4.0
yecspi2,"['greani1', 'trokin', 'grekis']",['call'],yecspi2/XC286692.ogg,XC,4.5,train_audio_clear/yecspi2/XC286692.ogg,-22.4508,-42.7735,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jerome Fischer,cc-by-nc-sa 4.0
yecspi2,['grekis'],['call'],yecspi2/XC286693.ogg,XC,3.5,train_audio_clear/yecspi2/XC286693.ogg,-22.4508,-42.7735,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jerome Fischer,cc-by-nc-sa 4.0
yecspi2,[''],['begging call'],yecspi2/XC286694.ogg,XC,4.0,train_audio_clear/yecspi2/XC286694.ogg,-22.4508,-42.7735,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jerome Fischer,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'song']",yecspi2/XC287313.ogg,XC,4.0,train_audio_clear/yecspi2/XC287313.ogg,-23.0256,-43.4709,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Ricardo José Mitidieri,cc-by-nc-sa 4.0
yecspi2,"['greani1', 'grekis']",['song'],yecspi2/XC287869.ogg,XC,4.5,train_audio_clear/yecspi2/XC287869.ogg,-22.4508,-42.7735,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jerome Fischer,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC309732.ogg,XC,4.0,train_audio_clear/yecspi2/XC309732.ogg,-9.2258,-49.978,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jeremy Minns,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC326279.ogg,XC,5.0,train_audio_clear/yecspi2/XC326279.ogg,-2.6119,-57.8664,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,GABRIEL LEITE,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC331433.ogg,XC,4.0,train_audio_clear/yecspi2/XC331433.ogg,-3.7004,-73.2587,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Juan Díaz Alván,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC335178.ogg,XC,4.0,train_audio_clear/yecspi2/XC335178.ogg,6.0462,-74.282,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Alejandro Pinto-Gómez,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC342569.ogg,XC,2.0,train_audio_clear/yecspi2/XC342569.ogg,-23.4942,-46.522,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Nick Komar,cc-by-nc-sa 4.0
yecspi2,['banana'],['song'],yecspi2/XC342571.ogg,XC,0.5,train_audio_clear/yecspi2/XC342571.ogg,-23.4915,-46.5235,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Nick Komar,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC342580.ogg,XC,2.0,train_audio_clear/yecspi2/XC342580.ogg,-23.4897,-46.5244,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Nick Komar,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC342581.ogg,XC,4.0,train_audio_clear/yecspi2/XC342581.ogg,-23.4893,-46.5247,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Nick Komar,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC342773.ogg,XC,4.0,train_audio_clear/yecspi2/XC342773.ogg,-10.7253,-49.8445,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Caio Brito,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC342848.ogg,XC,4.0,train_audio_clear/yecspi2/XC342848.ogg,-20.0834,-55.9501,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Jeremy Minns,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC343908.ogg,XC,4.0,train_audio_clear/yecspi2/XC343908.ogg,-19.0216,-57.4984,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Nick Komar,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC345211.ogg,XC,4.0,train_audio_clear/yecspi2/XC345211.ogg,-9.3133,-49.9759,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Tulio Dornas,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC358755.ogg,XC,4.0,train_audio_clear/yecspi2/XC358755.ogg,-5.2036,-48.371,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Tulio Dornas,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC387340.ogg,XC,4.0,train_audio_clear/yecspi2/XC387340.ogg,-11.3784,-49.666,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Tulio Dornas,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC389574.ogg,XC,4.0,train_audio_clear/yecspi2/XC389574.ogg,-22.4508,-42.7735,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Bobby Wilcox,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC391509.ogg,XC,4.0,train_audio_clear/yecspi2/XC391509.ogg,-25.186,-64.0926,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Barry Edmonston,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC414192.ogg,XC,4.0,train_audio_clear/yecspi2/XC414192.ogg,-16.5728,-49.3122,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC422991.ogg,XC,4.0,train_audio_clear/yecspi2/XC422991.ogg,-18.002,-40.381,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Fernando Igor de Godoy,cc-by-nc-sa 4.0
yecspi2,[''],['chamado'],yecspi2/XC427190.ogg,XC,4.0,train_audio_clear/yecspi2/XC427190.ogg,-10.7348,-49.8553,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Caio Brito,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC435971.ogg,XC,5.0,train_audio_clear/yecspi2/XC435971.ogg,-22.7036,-47.6068,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Fernando Igor de Godoy,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC435973.ogg,XC,4.0,train_audio_clear/yecspi2/XC435973.ogg,-22.7036,-47.6068,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Fernando Igor de Godoy,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC440219.ogg,XC,3.0,train_audio_clear/yecspi2/XC440219.ogg,4.4796,-74.6082,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Victor Vanegas,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC440975.ogg,XC,5.0,train_audio_clear/yecspi2/XC440975.ogg,-11.9787,-49.8953,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,['yebfly1'],['song'],yecspi2/XC440976.ogg,XC,2.5,train_audio_clear/yecspi2/XC440976.ogg,-11.9787,-49.8953,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC442997.ogg,XC,4.0,train_audio_clear/yecspi2/XC442997.ogg,-14.6386,-66.2843,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Rosendo Fraga,cc-by-nc-sa 4.0
yecspi2,['purgal2'],['song'],yecspi2/XC443407.ogg,XC,2.5,train_audio_clear/yecspi2/XC443407.ogg,-14.625,-49.0051,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC443408.ogg,XC,3.0,train_audio_clear/yecspi2/XC443408.ogg,-14.625,-49.0051,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'song']",yecspi2/XC444255.ogg,XC,3.0,train_audio_clear/yecspi2/XC444255.ogg,-22.6562,-59.581,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Rosendo Manuel Fraga,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC454508.ogg,XC,3.0,train_audio_clear/yecspi2/XC454508.ogg,-27.7001,-57.1834,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Rosendo Manuel Fraga,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC460427.ogg,XC,5.0,train_audio_clear/yecspi2/XC460427.ogg,10.6434,-61.2349,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dan Lane,cc-by-nc-sa 4.0
yecspi2,['blbgra1'],"['call', 'song']",yecspi2/XC466516.ogg,XC,3.5,train_audio_clear/yecspi2/XC466516.ogg,-3.2778,-59.9679,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dan Lane,cc-by-nc-sa 4.0
yecspi2,['grekis'],['alarm call'],yecspi2/XC482672.ogg,XC,2.5,train_audio_clear/yecspi2/XC482672.ogg,-16.6003,-49.2802,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,['grekis'],"['alarm call', 'song']",yecspi2/XC482673.ogg,XC,2.5,train_audio_clear/yecspi2/XC482673.ogg,-16.6003,-49.2802,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC48786.ogg,XC,3.0,train_audio_clear/yecspi2/XC48786.ogg,-23.9309,-64.5014,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Mike Nelson,cc-by-nc-sa 3.0
yecspi2,[''],['song'],yecspi2/XC48944.ogg,XC,5.0,train_audio_clear/yecspi2/XC48944.ogg,-34.2342,-58.8861,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
yecspi2,[''],['call'],yecspi2/XC48945.ogg,XC,4.0,train_audio_clear/yecspi2/XC48945.ogg,,,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC504762.ogg,XC,5.0,train_audio_clear/yecspi2/XC504762.ogg,-9.2594,-35.8457,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['alarm call'],yecspi2/XC513242.ogg,XC,4.0,train_audio_clear/yecspi2/XC513242.ogg,5.3328,-74.7286,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,David Monroy Rengifo,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC516438.ogg,XC,4.0,train_audio_clear/yecspi2/XC516438.ogg,5.8449,-55.147,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Rolf A. de By,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC516439.ogg,XC,4.0,train_audio_clear/yecspi2/XC516439.ogg,5.8449,-55.147,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Rolf A. de By,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC516442.ogg,XC,5.0,train_audio_clear/yecspi2/XC516442.ogg,5.8449,-55.147,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Rolf A. de By,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC516443.ogg,XC,5.0,train_audio_clear/yecspi2/XC516443.ogg,5.8449,-55.147,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Rolf A. de By,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC52050.ogg,XC,4.0,train_audio_clear/yecspi2/XC52050.ogg,-22.1931,-63.9445,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
yecspi2,[''],['song'],yecspi2/XC52051.ogg,XC,4.0,train_audio_clear/yecspi2/XC52051.ogg,-22.1931,-63.9445,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
yecspi2,[''],['song'],yecspi2/XC52052.ogg,XC,4.0,train_audio_clear/yecspi2/XC52052.ogg,,,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
yecspi2,[''],['song'],yecspi2/XC52053.ogg,XC,4.0,train_audio_clear/yecspi2/XC52053.ogg,-22.1931,-63.9445,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
yecspi2,[''],['call'],yecspi2/XC522714.ogg,XC,4.0,train_audio_clear/yecspi2/XC522714.ogg,-9.4294,-36.044,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC522716.ogg,XC,4.0,train_audio_clear/yecspi2/XC522716.ogg,-9.2098,-49.9543,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC522719.ogg,XC,4.0,train_audio_clear/yecspi2/XC522719.ogg,-9.2098,-49.9543,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC522725.ogg,XC,4.0,train_audio_clear/yecspi2/XC522725.ogg,-9.2098,-49.9543,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC522728.ogg,XC,4.0,train_audio_clear/yecspi2/XC522728.ogg,-9.2098,-49.9543,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['duet'],yecspi2/XC522730.ogg,XC,4.0,train_audio_clear/yecspi2/XC522730.ogg,-9.2098,-49.9543,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,['blbgra1'],['song'],yecspi2/XC524919.ogg,XC,3.5,train_audio_clear/yecspi2/XC524919.ogg,6.5293,-57.8995,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Barry Edmonston,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet', 'song']",yecspi2/XC524938.ogg,XC,4.0,train_audio_clear/yecspi2/XC524938.ogg,-8.27,-49.2466,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'song']",yecspi2/XC524940.ogg,XC,4.0,train_audio_clear/yecspi2/XC524940.ogg,-8.27,-49.2466,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'song']",yecspi2/XC524941.ogg,XC,5.0,train_audio_clear/yecspi2/XC524941.ogg,-8.27,-49.2466,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC524942.ogg,XC,4.0,train_audio_clear/yecspi2/XC524942.ogg,-8.0878,-49.1817,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC543022.ogg,XC,3.0,train_audio_clear/yecspi2/XC543022.ogg,-32.1221,-60.6318,Certhiaxis cinnamomeus,Yellow-chinned Spinetail, Guillermo Treboux,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC558887.ogg,XC,4.0,train_audio_clear/yecspi2/XC558887.ogg,-25.5163,-54.5854,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Marcelo da Rocha,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC562159.ogg,XC,3.0,train_audio_clear/yecspi2/XC562159.ogg,-5.1555,-37.2853,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Joserley Carlos,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC56985.ogg,XC,3.0,train_audio_clear/yecspi2/XC56985.ogg,10.854,-74.761,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
yecspi2,[''],['call'],yecspi2/XC582171.ogg,XC,4.0,train_audio_clear/yecspi2/XC582171.ogg,-22.9588,-42.8742,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Ricardo Gagliardi,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC582191.ogg,XC,4.0,train_audio_clear/yecspi2/XC582191.ogg,-22.9511,-43.0384,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Ricardo Gagliardi,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC583589.ogg,XC,4.0,train_audio_clear/yecspi2/XC583589.ogg,4.9242,-52.3328,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Brice de la Croix,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC602120.ogg,XC,5.0,train_audio_clear/yecspi2/XC602120.ogg,-22.9434,-43.0763,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Ricardo José Mitidieri,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC605520.ogg,XC,4.0,train_audio_clear/yecspi2/XC605520.ogg,-32.8606,-60.6486,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Franco Vushurovich,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC63258.ogg,XC,4.0,train_audio_clear/yecspi2/XC63258.ogg,-13.5538,-61.0087,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Joseph Tobias and Nathalie Seddon,cc-by-nc-sa 3.0
yecspi2,[''],"['call', 'duet', 'song']",yecspi2/XC643383.ogg,XC,4.0,train_audio_clear/yecspi2/XC643383.ogg,-9.1698,-49.929,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC646537.ogg,XC,2.0,train_audio_clear/yecspi2/XC646537.ogg,-9.6773,-35.7805,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Robson Silva e Silva,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet', 'disturbed call']",yecspi2/XC646805.ogg,XC,4.0,train_audio_clear/yecspi2/XC646805.ogg,-9.8112,-50.1683,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['begging call', 'call']",yecspi2/XC646809.ogg,XC,5.0,train_audio_clear/yecspi2/XC646809.ogg,-9.8112,-50.1683,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['duet', 'subsong']",yecspi2/XC648683.ogg,XC,4.0,train_audio_clear/yecspi2/XC648683.ogg,-8.797,-49.5606,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['subsong'],yecspi2/XC648685.ogg,XC,4.0,train_audio_clear/yecspi2/XC648685.ogg,-8.6311,-49.4676,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['duet', 'subsong']",yecspi2/XC648686.ogg,XC,4.0,train_audio_clear/yecspi2/XC648686.ogg,-8.5496,-49.4095,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC648688.ogg,XC,4.0,train_audio_clear/yecspi2/XC648688.ogg,-8.6311,-49.4676,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC648838.ogg,XC,2.0,train_audio_clear/yecspi2/XC648838.ogg,-16.57,-49.3287,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC654320.ogg,XC,4.0,train_audio_clear/yecspi2/XC654320.ogg,-9.1698,-49.929,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet', 'subsong', 'aggressive call']",yecspi2/XC660099.ogg,XC,4.0,train_audio_clear/yecspi2/XC660099.ogg,-9.2856,-50.0142,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['subsong'],yecspi2/XC690826.ogg,XC,4.0,train_audio_clear/yecspi2/XC690826.ogg,0.9652,-50.0582,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC704830.ogg,XC,4.0,train_audio_clear/yecspi2/XC704830.ogg,-9.5035,-50.0924,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'subsong']",yecspi2/XC704834.ogg,XC,4.0,train_audio_clear/yecspi2/XC704834.ogg,-9.5326,-50.0906,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC704836.ogg,XC,4.0,train_audio_clear/yecspi2/XC704836.ogg,-9.5326,-50.0906,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet', 'song']",yecspi2/XC704840.ogg,XC,5.0,train_audio_clear/yecspi2/XC704840.ogg,-9.5326,-50.0906,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC704842.ogg,XC,4.0,train_audio_clear/yecspi2/XC704842.ogg,-9.5326,-50.0906,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'song', 'subsong']",yecspi2/XC704843.ogg,XC,5.0,train_audio_clear/yecspi2/XC704843.ogg,-9.5326,-50.0906,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,['rugdov'],['song'],yecspi2/XC706961.ogg,XC,3.5,train_audio_clear/yecspi2/XC706961.ogg,-16.0538,-49.604,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,"['watjac1', 'whtdov']","['call', 'duet', 'song']",yecspi2/XC707962.ogg,XC,2.5,train_audio_clear/yecspi2/XC707962.ogg,-15.1912,-64.7212,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Richard E. Webster,cc-by-nc-sa 4.0
yecspi2,['strcuc1'],['call'],yecspi2/XC707963.ogg,XC,2.5,train_audio_clear/yecspi2/XC707963.ogg,-13.7656,-66.1005,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Richard E. Webster,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC708778.ogg,XC,4.0,train_audio_clear/yecspi2/XC708778.ogg,-9.5937,-50.1049,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,"['saffin', 'bkcdon']",['song'],yecspi2/XC709815.ogg,XC,2.5,train_audio_clear/yecspi2/XC709815.ogg,-16.6122,-50.3301,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,['bbwduc'],['song'],yecspi2/XC709816.ogg,XC,2.5,train_audio_clear/yecspi2/XC709816.ogg,-16.6122,-50.3301,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
yecspi2,[''],['song'],yecspi2/XC716748.ogg,XC,4.0,train_audio_clear/yecspi2/XC716748.ogg,4.4416,-74.9823,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Hernán Arias,cc-by-nc-sa 4.0
yecspi2,[''],"['call', 'duet']",yecspi2/XC720783.ogg,XC,5.0,train_audio_clear/yecspi2/XC720783.ogg,-9.2856,-50.0142,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['duet'],yecspi2/XC720790.ogg,XC,4.0,train_audio_clear/yecspi2/XC720790.ogg,-9.2856,-50.0142,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0
yecspi2,[''],['call'],yecspi2/XC728830.ogg,XC,4.0,train_audio_clear/yecspi2/XC728830.ogg,-9.7504,-50.1926,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Robson Silva e Silva,cc-by-nc-sa 4.0
